timestamp,fused_score,hive_status,alert_flag
2026-02-14 23:50:00,0.10851,Mild Infestation,0
2026-02-15 00:00:00,0.097334,Mild Infestation,0
2026-02-15 00:10:00,0.101135,Mild Infestation,0
2026-02-15 00:20:00,0.096966,Mild Infestation,0
2026-02-15 00:30:00,0.095429,Mild Infestation,0
2026-02-15 00:40:00,0.105912,Mild Infestation,0
2026-02-15 00:50:00,0.101346,Mild Infestation,0
2026-02-15 01:00:00,0.080618,Mild Infestation,0
2026-02-15 01:10:00,0.090252,Mild Infestation,0
2026-02-15 01:20:00,0.081174,Mild Infestation,0
2026-02-15 01:30:00,0.083233,Mild Infestation,0
2026-02-15 01:40:00,0.094005,Mild Infestation,0
2026-02-15 01:50:00,0.077179,Mild Infestation,0
2026-02-15 02:00:00,0.075749,Mild Infestation,0
2026-02-15 02:10:00,0.083408,Mild Infestation,0
2026-02-15 02:20:00,0.088062,Mild Infestation,0
2026-02-15 02:30:00,0.087007,Mild Infestation,0
2026-02-15 02:40:00,0.08653,Mild Infestation,0
2026-02-15 02:50:00,0.084706,Mild Infestation,0
2026-02-15 03:00:00,0.08935,Mild Infestation,0
2026-02-15 03:10:00,0.067274,Mild Infestation,0
2026-02-15 03:20:00,0.08037,Mild Infestation,0
2026-02-15 03:30:00,0.084427,Mild Infestation,0
2026-02-15 03:40:00,0.089323,Mild Infestation,0
2026-02-15 03:50:00,0.094136,Mild Infestation,0
2026-02-15 04:00:00,0.079981,Mild Infestation,0
2026-02-15 04:10:00,0.094123,Mild Infestation,0
2026-02-15 04:20:00,0.082746,Mild Infestation,0
2026-02-15 04:30:00,0.084756,Mild Infestation,0
2026-02-15 04:40:00,0.089092,Mild Infestation,0
2026-02-15 04:50:00,0.084444,Mild Infestation,0
2026-02-15 05:00:00,0.092377,Mild Infestation,0
2026-02-15 05:10:00,0.083335,Mild Infestation,0
2026-02-15 05:20:00,0.083463,Mild Infestation,0
2026-02-15 05:30:00,0.092143,Mild Infestation,0
2026-02-15 05:40:00,0.081276,Mild Infestation,0
2026-02-15 05:50:00,0.087363,Mild Infestation,0
2026-02-15 06:00:00,0.075915,Mild Infestation,0
2026-02-15 06:10:00,0.096796,Mild Infestation,0
2026-02-15 06:20:00,0.09311,Mild Infestation,0
2026-02-15 06:30:00,0.102357,Mild Infestation,0
2026-02-15 06:40:00,0.093864,Mild Infestation,0
2026-02-15 06:50:00,0.079026,Mild Infestation,0
2026-02-15 07:00:00,0.089778,Mild Infestation,0
2026-02-15 07:10:00,0.080214,Mild Infestation,0
2026-02-15 07:20:00,0.095138,Mild Infestation,0
2026-02-15 07:30:00,0.079004,Mild Infestation,0
2026-02-15 07:40:00,0.07865,Mild Infestation,0
2026-02-15 07:50:00,0.075813,Mild Infestation,0
2026-02-15 08:00:00,0.082462,Mild Infestation,0
2026-02-15 08:10:00,0.081169,Mild Infestation,0
2026-02-15 08:20:00,0.077643,Mild Infestation,0
2026-02-15 08:30:00,0.097053,Mild Infestation,0
2026-02-15 08:40:00,0.088188,Mild Infestation,0
2026-02-15 08:50:00,0.074244,Mild Infestation,0
2026-02-15 09:00:00,0.081189,Mild Infestation,0
2026-02-15 09:10:00,0.073069,Mild Infestation,0
2026-02-15 09:20:00,0.066913,Mild Infestation,0
2026-02-15 09:30:00,0.061071,Mild Infestation,0
2026-02-15 09:40:00,0.066306,Mild Infestation,0
2026-02-15 09:50:00,0.080028,Mild Infestation,0
2026-02-15 10:00:00,0.063318,Mild Infestation,0
2026-02-15 10:10:00,0.07282,Mild Infestation,0
2026-02-15 10:20:00,0.076753,Mild Infestation,0
2026-02-15 10:30:00,0.072106,Mild Infestation,0
2026-02-15 10:40:00,0.072629,Mild Infestation,0
2026-02-15 10:50:00,0.074007,Mild Infestation,0
2026-02-15 11:00:00,0.072186,Mild Infestation,0
2026-02-15 11:10:00,0.0794,Mild Infestation,0
2026-02-15 11:20:00,0.063336,Mild Infestation,0
2026-02-15 11:30:00,0.070852,Mild Infestation,0
2026-02-15 11:40:00,0.058331,Mild Infestation,0
2026-02-15 11:50:00,0.056628,Mild Infestation,0
2026-02-15 12:00:00,0.06841,Mild Infestation,0
2026-02-15 12:10:00,0.07199,Mild Infestation,0
2026-02-15 12:20:00,0.078344,Mild Infestation,0
2026-02-15 12:30:00,0.082909,Mild Infestation,0
2026-02-15 12:40:00,0.076141,Mild Infestation,0
2026-02-15 12:50:00,0.072418,Mild Infestation,0
2026-02-15 13:00:00,0.06885,Mild Infestation,0
2026-02-15 13:10:00,0.058539,Mild Infestation,0
2026-02-15 13:20:00,0.066689,Mild Infestation,0
2026-02-15 13:30:00,0.075149,Mild Infestation,0
2026-02-15 13:40:00,0.072641,Mild Infestation,0
2026-02-15 13:50:00,0.059381,Mild Infestation,0
2026-02-15 14:00:00,0.070634,Mild Infestation,0
2026-02-15 14:10:00,0.069976,Mild Infestation,0
2026-02-15 14:20:00,0.068764,Mild Infestation,0
2026-02-15 14:30:00,0.066361,Mild Infestation,0
2026-02-15 14:40:00,0.070389,Mild Infestation,0
2026-02-15 14:50:00,0.070453,Mild Infestation,0
2026-02-15 15:00:00,0.075943,Mild Infestation,0
2026-02-15 15:10:00,0.082405,Mild Infestation,0
2026-02-15 15:20:00,0.078428,Mild Infestation,0
2026-02-15 15:30:00,0.070536,Mild Infestation,0
2026-02-15 15:40:00,0.075991,Mild Infestation,0
2026-02-15 15:50:00,0.069885,Mild Infestation,0
2026-02-15 16:00:00,0.085062,Mild Infestation,0
2026-02-15 16:10:00,0.081237,Mild Infestation,0
2026-02-15 16:20:00,0.076895,Mild Infestation,0
2026-02-15 16:30:00,0.087485,Mild Infestation,0
2026-02-15 16:40:00,0.079311,Mild Infestation,0
2026-02-15 16:50:00,0.070264,Mild Infestation,0
2026-02-15 17:00:00,0.07617,Mild Infestation,0
2026-02-15 17:10:00,0.088566,Mild Infestation,0
2026-02-15 17:20:00,0.074722,Mild Infestation,0
2026-02-15 17:30:00,0.080368,Mild Infestation,0
2026-02-15 17:40:00,0.083165,Mild Infestation,0
2026-02-15 17:50:00,0.082235,Mild Infestation,0
2026-02-15 18:00:00,0.093392,Mild Infestation,0
2026-02-15 18:10:00,0.071645,Mild Infestation,0
2026-02-15 18:20:00,0.07226,Mild Infestation,0
2026-02-15 18:30:00,0.071783,Mild Infestation,0
2026-02-15 18:40:00,0.076997,Mild Infestation,0
2026-02-15 18:50:00,0.085407,Mild Infestation,0
2026-02-15 19:00:00,0.072666,Mild Infestation,0
2026-02-15 19:10:00,0.08559,Mild Infestation,0
2026-02-15 19:20:00,0.079181,Mild Infestation,0
2026-02-15 19:30:00,0.072383,Mild Infestation,0
2026-02-15 19:40:00,0.068603,Mild Infestation,0
2026-02-15 19:50:00,0.070028,Mild Infestation,0
2026-02-15 20:00:00,0.075286,Mild Infestation,0
2026-02-15 20:10:00,0.078361,Mild Infestation,0
2026-02-15 20:20:00,0.087553,Mild Infestation,0
2026-02-15 20:30:00,0.084379,Mild Infestation,0
2026-02-15 20:40:00,0.074664,Mild Infestation,0
2026-02-15 20:50:00,0.082269,Mild Infestation,0
2026-02-15 21:00:00,0.089851,Mild Infestation,0
2026-02-15 21:10:00,0.091316,Mild Infestation,0
2026-02-15 21:20:00,0.078321,Mild Infestation,0
2026-02-15 21:30:00,0.086097,Mild Infestation,0
2026-02-15 21:40:00,0.088832,Mild Infestation,0
2026-02-15 21:50:00,0.071599,Mild Infestation,0
2026-02-15 22:00:00,0.077721,Mild Infestation,0
2026-02-15 22:10:00,0.094272,Mild Infestation,0
2026-02-15 22:20:00,0.079307,Mild Infestation,0
2026-02-15 22:30:00,0.063703,Mild Infestation,0
2026-02-15 22:40:00,0.080718,Mild Infestation,0
2026-02-15 22:50:00,0.088361,Mild Infestation,0
2026-02-15 23:00:00,0.081824,Mild Infestation,0
2026-02-15 23:10:00,0.086251,Mild Infestation,0
2026-02-15 23:20:00,0.087763,Mild Infestation,0
2026-02-15 23:30:00,0.080181,Mild Infestation,0
2026-02-15 23:40:00,0.079372,Mild Infestation,0
2026-02-15 23:50:00,0.083587,Mild Infestation,0
2026-02-16 00:00:00,0.083912,Mild Infestation,0
2026-02-16 00:10:00,0.083348,Mild Infestation,0
2026-02-16 00:20:00,0.083773,Mild Infestation,0
2026-02-16 00:30:00,0.078889,Mild Infestation,0
2026-02-16 00:40:00,0.088058,Mild Infestation,0
2026-02-16 00:50:00,0.087327,Mild Infestation,0
2026-02-16 01:00:00,0.075889,Mild Infestation,0
2026-02-16 01:10:00,0.081742,Mild Infestation,0
2026-02-16 01:20:00,0.084805,Mild Infestation,0
2026-02-16 01:30:00,0.081208,Mild Infestation,0
2026-02-16 01:40:00,0.088402,Mild Infestation,0
2026-02-16 01:50:00,0.084337,Mild Infestation,0
2026-02-16 02:00:00,0.08591,Mild Infestation,0
2026-02-16 02:10:00,0.082644,Mild Infestation,0
2026-02-16 02:20:00,0.073239,Mild Infestation,0
2026-02-16 02:30:00,0.073041,Mild Infestation,0
2026-02-16 02:40:00,0.089021,Mild Infestation,0
2026-02-16 02:50:00,0.08722,Mild Infestation,0
2026-02-16 03:00:00,0.088381,Mild Infestation,0
2026-02-16 03:10:00,0.08668,Mild Infestation,0
2026-02-16 03:20:00,0.08728,Mild Infestation,0
2026-02-16 03:30:00,0.09192,Mild Infestation,0
2026-02-16 03:40:00,0.088881,Mild Infestation,0
2026-02-16 03:50:00,0.09256,Mild Infestation,0
2026-02-16 04:00:00,0.087438,Mild Infestation,0
2026-02-16 04:10:00,0.084695,Mild Infestation,0
2026-02-16 04:20:00,0.074099,Mild Infestation,0
2026-02-16 04:30:00,0.067991,Mild Infestation,0
2026-02-16 04:40:00,0.070797,Mild Infestation,0
2026-02-16 04:50:00,0.074201,Mild Infestation,0
2026-02-16 05:00:00,0.074175,Mild Infestation,0
2026-02-16 05:10:00,0.072596,Mild Infestation,0
2026-02-16 05:20:00,0.064944,Mild Infestation,0
2026-02-16 05:30:00,0.077122,Mild Infestation,0
2026-02-16 05:40:00,0.078332,Mild Infestation,0
2026-02-16 05:50:00,0.083204,Mild Infestation,0
2026-02-16 06:00:00,0.076001,Mild Infestation,0
2026-02-16 06:10:00,0.073359,Mild Infestation,0
2026-02-16 06:20:00,0.067265,Mild Infestation,0
2026-02-16 06:30:00,0.082281,Mild Infestation,0
2026-02-16 06:40:00,0.074793,Mild Infestation,0
2026-02-16 06:50:00,0.074437,Mild Infestation,0
2026-02-16 07:00:00,0.071715,Mild Infestation,0
2026-02-16 07:10:00,0.071287,Mild Infestation,0
2026-02-16 07:20:00,0.077272,Mild Infestation,0
2026-02-16 07:30:00,0.066955,Mild Infestation,0
2026-02-16 07:40:00,0.08277,Mild Infestation,0
2026-02-16 07:50:00,0.081389,Mild Infestation,0
2026-02-16 08:00:00,0.07074,Mild Infestation,0
2026-02-16 08:10:00,0.067595,Mild Infestation,0
2026-02-16 08:20:00,0.060594,Mild Infestation,0
2026-02-16 08:30:00,0.065078,Mild Infestation,0
2026-02-16 08:40:00,0.076861,Mild Infestation,0
2026-02-16 08:50:00,0.074262,Mild Infestation,0
2026-02-16 09:00:00,0.075216,Mild Infestation,0
2026-02-16 09:10:00,0.061058,Mild Infestation,0
2026-02-16 09:20:00,0.06963,Mild Infestation,0
2026-02-16 09:30:00,0.080077,Mild Infestation,0
2026-02-16 09:40:00,0.07116,Mild Infestation,0
2026-02-16 09:50:00,0.063962,Mild Infestation,0
2026-02-16 10:00:00,0.070781,Mild Infestation,0
2026-02-16 10:10:00,0.066675,Mild Infestation,0
2026-02-16 10:20:00,0.073151,Mild Infestation,0
2026-02-16 10:30:00,0.071117,Mild Infestation,0
2026-02-16 10:40:00,0.074095,Mild Infestation,0
2026-02-16 10:50:00,0.063366,Mild Infestation,0
2026-02-16 11:00:00,0.067818,Mild Infestation,0
2026-02-16 11:10:00,0.076888,Mild Infestation,0
2026-02-16 11:20:00,0.062053,Mild Infestation,0
2026-02-16 11:30:00,0.063991,Mild Infestation,0
2026-02-16 11:40:00,0.071036,Mild Infestation,0
2026-02-16 11:50:00,0.071391,Mild Infestation,0
2026-02-16 12:00:00,0.066567,Mild Infestation,0
2026-02-16 12:10:00,0.067659,Mild Infestation,0
2026-02-16 12:20:00,0.072359,Mild Infestation,0
2026-02-16 12:30:00,0.074089,Mild Infestation,0
2026-02-16 12:40:00,0.062407,Mild Infestation,0
2026-02-16 12:50:00,0.070841,Mild Infestation,0
2026-02-16 13:00:00,0.077562,Mild Infestation,0
2026-02-16 13:10:00,0.067631,Mild Infestation,0
2026-02-16 13:20:00,0.061687,Mild Infestation,0
2026-02-16 13:30:00,0.061251,Mild Infestation,0
2026-02-16 13:40:00,0.066887,Mild Infestation,0
2026-02-16 13:50:00,0.073914,Mild Infestation,0
2026-02-16 14:00:00,0.067306,Mild Infestation,0
2026-02-16 14:10:00,0.068541,Mild Infestation,0
2026-02-16 14:20:00,0.061286,Mild Infestation,0
2026-02-16 14:30:00,0.073027,Mild Infestation,0
2026-02-16 14:40:00,0.060122,Mild Infestation,0
2026-02-16 14:50:00,0.063842,Mild Infestation,0
2026-02-16 15:00:00,0.070526,Mild Infestation,0
2026-02-16 15:10:00,0.054394,Mild Infestation,0
2026-02-16 15:20:00,0.067563,Mild Infestation,0
2026-02-16 15:30:00,0.06018,Mild Infestation,0
2026-02-16 15:40:00,0.066415,Mild Infestation,0
2026-02-16 15:50:00,0.06411,Mild Infestation,0
2026-02-16 16:00:00,0.078771,Mild Infestation,0
2026-02-16 16:10:00,0.063698,Mild Infestation,0
2026-02-16 16:20:00,0.077039,Mild Infestation,0
2026-02-16 16:30:00,0.069439,Mild Infestation,0
2026-02-16 16:40:00,0.06105,Mild Infestation,0
2026-02-16 16:50:00,0.067791,Mild Infestation,0
2026-02-16 17:00:00,0.063935,Mild Infestation,0
2026-02-16 17:10:00,0.067177,Mild Infestation,0
2026-02-16 17:20:00,0.061411,Mild Infestation,0
2026-02-16 17:30:00,0.075813,Mild Infestation,0
2026-02-16 17:40:00,0.07121,Mild Infestation,0
2026-02-16 17:50:00,0.065841,Mild Infestation,0
2026-02-16 18:00:00,0.076025,Mild Infestation,0
2026-02-16 18:10:00,0.066104,Mild Infestation,0
2026-02-16 18:20:00,0.07226,Mild Infestation,0
2026-02-16 18:30:00,0.065927,Mild Infestation,0
2026-02-16 18:40:00,0.068091,Mild Infestation,0
2026-02-16 18:50:00,0.065277,Mild Infestation,0
2026-02-16 19:00:00,0.066383,Mild Infestation,0
2026-02-16 19:10:00,0.066888,Mild Infestation,0
2026-02-16 19:20:00,0.061907,Mild Infestation,0
2026-02-16 19:30:00,0.063586,Mild Infestation,0
2026-02-16 19:40:00,0.064766,Mild Infestation,0
2026-02-16 19:50:00,0.067526,Mild Infestation,0
2026-02-16 20:00:00,0.066053,Mild Infestation,0
2026-02-16 20:10:00,0.073369,Mild Infestation,0
2026-02-16 20:20:00,0.071515,Mild Infestation,0
2026-02-16 20:30:00,0.065362,Mild Infestation,0
2026-02-16 20:40:00,0.074944,Mild Infestation,0
2026-02-16 20:50:00,0.07801,Mild Infestation,0
2026-02-16 21:00:00,0.054634,Mild Infestation,0
2026-02-16 21:10:00,0.072621,Mild Infestation,0
2026-02-16 21:20:00,0.063005,Mild Infestation,0
2026-02-16 21:30:00,0.072107,Mild Infestation,0
2026-02-16 21:40:00,0.074877,Mild Infestation,0
2026-02-16 21:50:00,0.062335,Mild Infestation,0
2026-02-16 22:00:00,0.056636,Mild Infestation,0
2026-02-16 22:10:00,0.08069,Mild Infestation,0
2026-02-16 22:20:00,0.076651,Mild Infestation,0
2026-02-16 22:30:00,0.065992,Mild Infestation,0
2026-02-16 22:40:00,0.091346,Mild Infestation,0
2026-02-16 22:50:00,0.080085,Mild Infestation,0
2026-02-16 23:00:00,0.080531,Mild Infestation,0
2026-02-16 23:10:00,0.084879,Mild Infestation,0
2026-02-16 23:20:00,0.073374,Mild Infestation,0
2026-02-16 23:30:00,0.077819,Mild Infestation,0
2026-02-16 23:40:00,0.069298,Mild Infestation,0
2026-02-16 23:50:00,0.073744,Mild Infestation,0
2026-02-17 00:00:00,0.079884,Mild Infestation,0
2026-02-17 00:10:00,0.067757,Mild Infestation,0
2026-02-17 00:20:00,0.07411,Mild Infestation,0
2026-02-17 00:30:00,0.072538,Mild Infestation,0
2026-02-17 00:40:00,0.079134,Mild Infestation,0
2026-02-17 00:50:00,0.081905,Mild Infestation,0
2026-02-17 01:00:00,0.083084,Mild Infestation,0
2026-02-17 01:10:00,0.084795,Mild Infestation,0
2026-02-17 01:20:00,0.087205,Mild Infestation,0
2026-02-17 01:30:00,0.082782,Mild Infestation,0
2026-02-17 01:40:00,0.090627,Mild Infestation,0
2026-02-17 01:50:00,0.08018,Mild Infestation,0
2026-02-17 02:00:00,0.078581,Mild Infestation,0
2026-02-17 02:10:00,0.083418,Mild Infestation,0
2026-02-17 02:20:00,0.078625,Mild Infestation,0
2026-02-17 02:30:00,0.091183,Mild Infestation,0
2026-02-17 02:40:00,0.086994,Mild Infestation,0
2026-02-17 02:50:00,0.084845,Mild Infestation,0
2026-02-17 03:00:00,0.081262,Mild Infestation,0
2026-02-17 03:10:00,0.078154,Mild Infestation,0
2026-02-17 03:20:00,0.084926,Mild Infestation,0
2026-02-17 03:30:00,0.074069,Mild Infestation,0
2026-02-17 03:40:00,0.090145,Mild Infestation,0
2026-02-17 03:50:00,0.079974,Mild Infestation,0
2026-02-17 04:00:00,0.082965,Mild Infestation,0
2026-02-17 04:10:00,0.075765,Mild Infestation,0
2026-02-17 04:20:00,0.085642,Mild Infestation,0
2026-02-17 04:30:00,0.078656,Mild Infestation,0
2026-02-17 04:40:00,0.085341,Mild Infestation,0
2026-02-17 04:50:00,0.086051,Mild Infestation,0
2026-02-17 05:00:00,0.077673,Mild Infestation,0
2026-02-17 05:10:00,0.074864,Mild Infestation,0
2026-02-17 05:20:00,0.090835,Mild Infestation,0
2026-02-17 05:30:00,0.08052,Mild Infestation,0
2026-02-17 05:40:00,0.083046,Mild Infestation,0
2026-02-17 05:50:00,0.084625,Mild Infestation,0
2026-02-17 06:00:00,0.074198,Mild Infestation,0
2026-02-17 06:10:00,0.084497,Mild Infestation,0
2026-02-17 06:20:00,0.082308,Mild Infestation,0
2026-02-17 06:30:00,0.077838,Mild Infestation,0
2026-02-17 06:40:00,0.074737,Mild Infestation,0
2026-02-17 06:50:00,0.085282,Mild Infestation,0
2026-02-17 07:00:00,0.088376,Mild Infestation,0
2026-02-17 07:10:00,0.082636,Mild Infestation,0
2026-02-17 07:20:00,0.072906,Mild Infestation,0
2026-02-17 07:30:00,0.07511,Mild Infestation,0
2026-02-17 07:40:00,0.078795,Mild Infestation,0
2026-02-17 07:50:00,0.090702,Mild Infestation,0
2026-02-17 08:00:00,0.079754,Mild Infestation,0
2026-02-17 08:10:00,0.078337,Mild Infestation,0
2026-02-17 08:20:00,0.071015,Mild Infestation,0
2026-02-17 08:30:00,0.077016,Mild Infestation,0
2026-02-17 08:40:00,0.073454,Mild Infestation,0
2026-02-17 08:50:00,0.074721,Mild Infestation,0
2026-02-17 09:00:00,0.081344,Mild Infestation,0
2026-02-17 09:10:00,0.078095,Mild Infestation,0
2026-02-17 09:20:00,0.090572,Mild Infestation,0
2026-02-17 09:30:00,0.086711,Mild Infestation,0
2026-02-17 09:40:00,0.076453,Mild Infestation,0
2026-02-17 09:50:00,0.074465,Mild Infestation,0
2026-02-17 10:00:00,0.088116,Mild Infestation,0
2026-02-17 10:10:00,0.089632,Mild Infestation,0
2026-02-17 10:20:00,0.066354,Mild Infestation,0
2026-02-17 10:30:00,0.079921,Mild Infestation,0
2026-02-17 10:40:00,0.077694,Mild Infestation,0
2026-02-17 10:50:00,0.082939,Mild Infestation,0
